ID,Age,Income,EducationLevel,WorkExperience,Satisfaction,SpendingHabits,Region,PurchaseFrequency,ProductCategory,Score1,Score2,Score3,Score4,Score5,Group
50,37,23221.147908984327,Master,49,18,23690.61402892555,South,Rarely,Clothing,110486.27780557773,21119.663174281814,49144.9899263261,21017.93851650018,24530.233019854855,C
22,31,34713.70858216924,Master,27,37,49672.15104746939,South,Monthly,Books,29849.662799921447,14019.152302838826,60063.035058126625,34374.21981655148,53601.68250605828,A
56,63,62763.39856908924,Bachelor,42,53,64357.65099040805,West,Monthly,Electronics,59499.01185468823,61888.43876293764,35726.9529874511,33699.93341988477,15961.560714144092,C
19,26,55871.41676486207,PhD,61,48,48045.62302398194,East,Weekly,Books,54365.54411648922,62369.51948623122,21499.803502442708,70576.97888611059,20174.840385256077,A
56,64,38673.49116794026,High School,56,35,62337.32664122467,East,Rarely,Food,18287.384145261803,60884.918572082715,74948.95672181368,32526.66899307539,64358.415839955516,B
37,60,49520.41654748608,High School,53,43,74688.59790070602,East,Rarely,Clothing,27200.833004699925,36716.4688162299,36016.382881282734,36343.219258587385,73090.63277488097,C
64,18,36697.85483296984,Master,27,51,55148.700478328894,North,Monthly,Books,84923.7270631996,54519.106365189844,22096.76509330407,64623.90556207687,51913.72722448589,A
64,42,47445.043139010355,PhD,34,18,33914.408688607844,West,Rarely,Books,23854.85868179012,32950.475146271754,74793.59044597443,35046.29607244677,53974.2317620491,A
20,54,42567.32771408639,PhD,50,44,44308.559589152515,North,Rarely,Food,63397.28789282472,103405.61644790425,53891.96541373719,60308.77916269806,32162.35908113622,B
22,57,67037.02098713936,PhD,46,33,57639.15464054278,North,Weekly,Food,42232.38780237838,66981.82433798996,53367.65804533556,39669.80920922657,20713.399892363137,C
30,31,42232.36611019718,High School,47,48,70123.09065847346,West,Yearly,Clothing,39516.74332120886,52142.99413236913,33821.21272030606,61780.206414486165,79149.22299397565,B
57,34,84432.4740286687,Master,42,64,50422.80760011788,East,Monthly,Food,2406.100507302821,62410.88824130984,73347.18819155295,74323.00716975683,35182.38105284747,B
44,18,42749.01254100174,Bachelor,60,42,52732.327988276,North,Yearly,Books,26986.459874356457,46026.20850255242,56592.28047016443,56710.671020952264,44213.79516318571,A
27,61,78260.4199510403,PhD,53,60,39861.658376707004,North,Yearly,Electronics,64882.96734988091,47230.5529719404,77562.57554786996,86526.19264394414,60781.32942634124,B
48,36,42767.40945891366,High School,23,39,61059.52579904336,South,Monthly,Electronics,63337.332809264015,65598.21939979844,13708.619890818598,42457.52319162637,49358.033490020505,B
38,32,35914.51631633694,High School,52,30,57684.96054944059,North,Rarely,Electronics,92649.5649562075,16959.15095476489,91468.59131477852,56099.74789551383,85579.4406329661,A
33,58,40599.40660658123,Master,63,58,51668.40634863875,North,Yearly,Food,27712.194232545193,41781.651870796195,45452.29727798974,67351.87896243803,40377.09768906581,A
49,36,84787.32947726542,High School,54,28,70416.8718161642,North,Weekly,Clothing,29112.136476073654,37762.168287040564,75906.23478698928,32903.289322369885,45142.25315695685,B
30,56,45035.38147695324,PhD,21,23,9890.401092176478,West,Monthly,Electronics,6060.024960462659,55877.21924764636,81086.0681119998,5058.219412599596,33176.623470382605,B
61,31,61646.46070090665,Bachelor,24,24,20656.200280507474,North,Monthly,Clothing,40737.07946197144,6729.067776820091,45675.52634141552,43366.44195941878,49823.38056140457,C
59,27,50418.82229598983,PhD,24,60,54604.831588790184,North,Weekly,Electronics,31250.0888876843,54306.39089926998,38749.795460405985,30198.880630540585,28479.47025988921,B
36,21,72981.36809128553,Master,40,32,71408.36240015115,North,Monthly,Electronics,43871.5719320482,29679.670247950973,35666.6209818931,83504.72014214126,24089.208395107766,A
29,59,66754.03800371553,High School,23,52,69314.59481067541,South,Rarely,Electronics,62949.654558845716,39457.967746091,65374.60457593954,65334.34159591997,62146.980848751125,C
53,44,74565.75095164006,High School,18,46,61223.554443008936,South,Yearly,Books,57415.07256909946,35692.2060606172,75321.88333347923,35160.22877684565,68331.19189385575,C
41,30,52257.71632843156,Bachelor,56,56,35138.56248799616,North,Yearly,Clothing,29709.84517359857,54335.12355610608,95024.43460354523,52076.88164221875,67000.72274012188,A
38,42,50484.990765709816,PhD,55,23,49225.34340670911,East,Monthly,Electronics,31357.138269034094,67685.42308107816,45965.6951211062,25915.355282336506,14433.894976014286,C
60,32,60092.14950641203,Bachelor,34,53,19634.428935096505,North,Monthly,Food,9678.245007564597,69920.41924897522,36535.62519956971,69146.81849420303,22629.248586754766,C
57,44,39280.06926007884,Master,64,63,37731.17827698922,West,Monthly,Electronics,51859.9987853348,31923.364639960007,69701.68663988268,46809.27718247375,31495.90706429835,B
47,34,53508.868727150046,PhD,52,35,63083.84016659208,West,Monthly,Electronics,72599.82256682619,33563.021521286006,40319.85306651069,41033.42104911346,67221.05539382153,C
31,27,36922.52115089315,Master,26,27,71652.91601088058,South,Yearly,Clothing,77525.81380312017,106177.6623616624,6678.912462934575,30999.35331530874,71450.48026287103,A
21,51,38232.730062627365,High School,62,27,40147.02049627717,West,Yearly,Food,67825.1789858038,42789.29993516758,70921.89522631504,53910.241459702505,35928.82485198928,A
35,46,42574.82578653269,PhD,34,42,25728.401673749213,South,Yearly,Electronics,122331.30352755108,53335.01061660854,38047.75330271348,45135.23566343578,58738.32832204363,B
52,23,49767.91683169353,PhD,32,21,10406.36004397249,South,Rarely,Books,18297.135696869267,57706.29028562223,84848.108706662,83691.48420515857,17404.992445624677,B
22,38,73814.5858223128,PhD,54,64,21163.34801589699,East,Rarely,Electronics,64729.50766278497,57759.08160115824,9682.950940542149,60480.112409225294,57623.30127368369,B
57,47,27474.165033499503,High School,63,59,26398.521052464606,South,Weekly,Clothing,65577.88607543647,52859.059017424894,9815.185979445654,55591.576380117454,59981.00722559654,A
61,40,56341.21148636824,Bachelor,21,49,61284.247095795115,East,Rarely,Clothing,30216.763153363794,23998.683014995127,58618.71157101457,57170.442102908135,48668.970915920436,C
39,48,62778.10995607038,High School,28,44,61830.35342382534,North,Yearly,Electronics,46730.60023066308,77295.09795028756,53200.908943924485,75783.10113605889,38695.39706665894,A
36,49,41938.023893183796,PhD,29,29,91284.48613838184,West,Monthly,Books,85926.62114356918,35522.62505210539,23643.46042754048,75432.01331840825,51168.06758002272,C
63,37,45531.410882865326,PhD,58,18,61160.57033822619,East,Monthly,Food,47235.332786596795,35085.96379154237,67876.44433079426,75854.1572061221,31467.29106556984,C
40,61,27304.072511112026,High School,50,31,35013.02217513044,North,Rarely,Electronics,73993.10125317867,42941.51175153161,68127.84817859423,15979.209741164595,83815.3876085814,B
43,64,45894.46331497024,PhD,24,64,75192.85116512197,South,Monthly,Clothing,89945.31604836055,36654.254237904825,42191.60651611036,68854.59572251137,10306.861252422292,B
23,62,26996.305242995084,PhD,29,24,49734.738253615156,South,Yearly,Food,42619.226406942216,47095.296896166,60545.97926470928,72395.34920773588,67922.78061649395,C
57,59,28162.240351858192,PhD,39,24,92388.55543591297,North,Rarely,Clothing,48483.763739738395,63075.39076427018,65490.84937641157,41883.85203884031,70780.76558214905,A
51,64,39635.38506404947,Bachelor,18,40,47844.08239310705,South,Yearly,Electronics,33991.10804606852,44231.68587518074,44976.40836887246,35994.564914422546,36492.59699324654,B
57,59,24665.186716794033,Bachelor,59,18,61626.27138164238,North,Weekly,Clothing,81128.39863490031,19470.849780201843,43226.885734052004,39068.22879670831,36276.99271539743,A
20,34,49567.70510176074,PhD,21,57,34188.47904047525,West,Weekly,Electronics,24641.17224485486,37407.144346499874,19535.230971748533,64376.94476112763,56013.2125514179,A
25,49,34914.64013688975,High School,32,32,98346.06886230767,North,Weekly,Books,60605.0964521439,83449.32999537591,45337.49326503966,9589.092491398755,75693.26931699297,C
56,38,22851.798471078175,Bachelor,50,32,36183.76786224259,West,Monthly,Books,87090.72326014891,54392.40292166559,55412.28215300153,26511.533722418186,71995.27171372026,A
56,49,101843.818757967,Master,62,49,10524.04371135564,South,Rarely,Electronics,56831.38913510066,34911.47125943398,53840.798756145545,42343.62042303491,51654.30434228882,C
30,51,79719.42354427537,Master,64,50,29795.59282765377,South,Yearly,Food,74436.48178027448,62117.95885135254,54713.54753807497,51887.178683117316,59076.90801079321,B
18,28,69248.95128764604,Master,37,25,11253.584730969356,South,Monthly,Clothing,28354.14037879768,50021.43570914063,42617.32003902599,50747.50680761051,68621.06051339036,B
30,60,66570.53233563647,Master,36,51,9015.852480620124,North,Rarely,Clothing,41278.953233992244,56686.68170395843,39567.69175395228,56811.00726757926,33056.21753704693,B
26,53,51872.93351796748,Master,61,26,40099.351233979105,South,Yearly,Electronics,42253.99455152913,75154.33233946419,36075.93876466817,42977.60495892085,66073.29919172934,A
64,33,67155.37919443873,Master,47,33,18818.228818850705,West,Weekly,Electronics,47725.39324251701,68474.28245165327,5715.951801077608,48749.37481312371,66957.36747162219,B
31,26,39441.917398344136,High School,43,37,42781.87082395252,East,Rarely,Electronics,77625.20681464902,28329.060985432938,39235.964796361186,42990.57111542378,15390.507920074655,C
26,41,23959.551868492123,High School,19,49,20312.866168269065,North,Rarely,Books,78073.92746598338,48566.754342528366,52900.02982785599,64646.18703595753,56927.96888433942,C
21,63,68120.2832466996,Master,42,39,65004.49328496303,West,Yearly,Electronics,42026.45914017328,39195.18768707342,57973.754075997895,64810.7867575024,30449.80730396046,B
52,35,50730.45714159315,Master,43,44,43945.0141161098,West,Weekly,Food,68030.0006595813,77612.21783577713,88746.57566574136,41951.30902586687,74701.03825745912,B
46,20,51627.804707615665,Master,21,45,69452.70773177996,North,Rarely,Clothing,43020.29401810908,23020.209329778347,56950.631641625376,57817.36666443358,48350.517164165605,B
44,64,54061.23480925028,High School,37,52,40245.43238992458,North,Yearly,Clothing,35483.50446356411,52428.03713999649,73161.39101179021,37357.517304393165,49161.92450798712,A
46,35,64408.64405796978,High School,47,58,74352.31724542068,North,Yearly,Books,56703.291405084856,25159.797221689965,46675.8318006137,50092.09009026206,61835.079078346505,B
41,24,83967.34306141947,High School,22,47,21598.24293262908,North,Rarely,Clothing,39572.20750928653,34781.519569767835,22241.380864619623,50400.10779308861,31578.561538827744,B
21,21,61258.20829371995,Master,19,39,81909.08105916805,East,Yearly,Electronics,81888.68341364664,66490.54240981574,37489.27537909735,25117.70385023373,58283.0553303974,A
41,64,45114.38113104902,High School,39,59,32429.776748593802,South,Rarely,Books,78918.09043170614,51620.08133144072,75963.55092782566,68271.13826434378,28180.002618381484,C
51,49,42880.213789407826,High School,53,55,22353.922094760324,West,Yearly,Books,61336.933336541195,49566.89867496392,45893.75541402384,74726.58897679378,54020.54985917378,B
37,30,46610.922844501525,PhD,63,44,55170.75806536795,South,Rarely,Electronics,26789.20233965468,62243.901592251685,47912.37841180008,73113.02808690643,58964.1799141122,B
25,29,52044.21401747956,Bachelor,20,42,51645.900257577036,East,Monthly,Clothing,61283.46639148167,82524.01728593584,66526.31576993046,45122.798079439184,77865.16315667867,C
52,53,43488.29297648079,Master,27,41,67987.24976235155,North,Monthly,Electronics,49795.19773483579,42527.59910525536,80441.8539082476,63774.559807650774,31315.216605605165,A
39,40,91071.54739338491,Bachelor,28,23,40112.929101604976,North,Yearly,Food,63757.08554485464,60862.76896534047,58436.300558119736,66772.3465749492,85110.14263726294,A
40,60,51891.141400173365,PhD,32,56,54498.15849017065,West,Yearly,Books,44770.47686701001,77382.49241938806,59198.0388485935,48509.152230435946,58873.51912127582,B
64,61,66155.07004907336,Master,60,37,19862.949842068912,East,Rarely,Food,62116.064401209675,65588.23773633686,42108.50238724895,42791.850789992364,38610.87850579774,C
34,44,24314.962604993394,PhD,40,59,57342.891525538405,North,Yearly,Electronics,25321.70841277678,47825.646227300735,58032.84580313656,16513.492558676422,45771.44055385247,A
49,41,61512.806602650584,PhD,31,39,30623.81289356907,West,Rarely,Books,77884.88733371015,44041.64256582408,70876.59306061256,61683.215164963134,58786.91319902459,C
38,33,38745.12131573914,PhD,61,45,34981.118001380906,East,Rarely,Food,52743.72291533412,30915.783409275587,78270.67197109849,70095.4062431983,47896.53813413035,A
26,28,63614.269154139976,PhD,38,38,46219.464683757375,North,Monthly,Food,69786.20092285307,10979.824195005785,20576.87680563174,46825.58868634219,35635.58232557442,C
62,26,45998.598827673944,Master,54,45,48225.46525173216,North,Rarely,Books,73159.68554632475,43123.30264164978,74934.82902879504,82812.00953841361,39173.18643058845,B
23,19,52601.99221589335,High School,54,44,65033.921003785945,East,Yearly,Electronics,50591.42147506792,41346.831945937796,42785.42249774123,45703.13511128731,50608.98465285299,A
46,37,55935.63121044372,Bachelor,24,32,27771.103243121914,East,Yearly,Clothing,47224.62881344623,57024.75526996502,30026.496269383373,54201.77047171498,39208.41830889086,B
43,19,53020.913301282955,High School,62,60,42984.61665050797,South,Rarely,Books,48695.983011021766,2811.8322342462925,70956.60205584523,102224.40337563219,50827.96474037928,A
27,41,35677.47214841985,Bachelor,59,40,43317.06152764083,East,Weekly,Books,42992.566961146185,45126.26235870294,68990.58395492044,37751.27489482357,82350.7081113093,B
48,35,56986.871242297566,Bachelor,61,57,40837.239789604275,North,Yearly,Clothing,41063.643975116,24847.546623601673,93885.79161369873,59092.014045247284,71406.95879463336,C
60,38,52539.82056394871,Bachelor,32,34,46703.665259372516,North,Monthly,Clothing,56470.2102261182,6770.070421515586,26897.30799807242,36146.680106459324,38079.103277549875,C
30,22,35546.28387554885,High School,20,54,31062.903192136946,West,Yearly,Electronics,37036.469768508265,34888.92441718342,53917.769650865535,34386.22994268741,75116.29784212694,C
33,48,44157.58861710132,High School,51,64,36239.75724315356,West,Monthly,Books,32764.568260571476,66141.1666010657,58652.43060810972,42162.46187727886,73617.97596069606,C
19,57,41270.34506741441,PhD,48,33,21531.645999834192,South,Rarely,Food,48291.589860994885,38241.82481215775,34147.43221367951,43324.147867493855,58049.44056497824,B
47,26,8739.59467057886,High School,52,24,47773.413393512354,East,Yearly,Electronics,57811.667401310704,58579.043390948726,55638.631606766656,42019.36014347793,85555.12876035189,C
33,21,74915.62042753623,Bachelor,56,62,65487.93410159545,North,Weekly,Food,26410.537355864584,34327.470090456234,36992.479130359934,36834.431744289446,37332.682295842984,C
45,50,61645.90610005582,High School,22,49,65881.12818520912,North,Weekly,Books,70785.39951771838,9350.157567170078,50392.501823745195,65638.35946877794,43438.927541057,A
57,35,40707.54141483292,Bachelor,45,47,57388.97225486016,East,Rarely,Electronics,86486.02663842787,33547.56317352743,82919.2791480715,71310.60282598001,91216.60700628448,C
40,30,66798.286588431,Master,23,41,31999.171995305784,South,Weekly,Electronics,39286.31191692829,78664.04710217717,53949.37489480892,55324.37898677428,50185.75612311677,B
23,59,51280.45864740394,Master,51,39,3724.278435058368,East,Yearly,Food,36877.09833593956,48662.489247264704,51205.24984804974,43135.71066263173,11955.045217213374,A
39,38,40546.13306762149,High School,33,52,21046.789237977537,West,Weekly,Electronics,21658.162574732778,56816.48714487118,84796.42643616263,55290.16385319126,50049.66094182086,B
52,57,14201.886170550613,High School,57,57,90946.36743479913,West,Monthly,Books,81002.17038147383,81657.21980067634,35897.10708062202,14953.564629362598,16867.39267047389,C
